ut_ms,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,eclipseduration_min,occultationduration_min
1231113600000,217435932.657369,361971040.772187,5.58303421296619,646.604752356787,0,0
1231200000000,217258640.832011,361628465.125497,5.76473152400362,647.660494129846,0,0
1231286400000,217082189.195489,361282820.717146,5.94616640844607,648.713802096988,0,0
1231372800000,216906596.930744,360934218.400038,6.12733677236831,649.764532998552,0,0
1231459200000,216731883.217044,360582763.398539,6.30824299065276,650.812542454915,0,0
1231545600000,216558067.226835,360228550.100271,6.4888877053792,651.857684992059,0,0
1231632000000,216385168.122524,359871657.168342,6.66927522295463,652.899814068263,0,0
1231718400000,216213205.053226,359512144.518116,6.84941054717767,653.93878210189,0,0
1231804800000,216042197.151466,359150053.33838,7.02929825626909,654.974440500176,0,0
1231891200000,215872163.52987,358785409.219308,7.20894152078597,656.006639688973,0,0
1231977600000,215703123.277835,358418227.255366,7.38834149364473,657.035229143343,0,0
1232064000000,215535095.458215,358048517.487778,7.56749713219508,658.060057418968,0,0
1232150400000,215368099.104006,357676289.397663,7.7464053555361,659.080972184337,0,0
1232236800000,215202153.21504,357301554.910528,7.92506137567169,660.097820253701,0,0
1232323200000,215037276.754689,356924330.010809,8.10345906180279,661.110447620831,0,0
1232409600000,214873488.646556,356544635.3773,8.28159125417985,662.118699493626,0,0
1232496000000,214710807.771158,356162496.490407,8.45944999754642,663.122420329637,0,0
1232582400000,214549252.962583,355777943.566327,8.63702669899596,664.121453872571,0,0
1232668800000,214388843.00511,355391011.543773,8.81431223213947,665.115643189842,0,0
1232755200000,214229596.629789,355001740.232685,8.99129701487317,666.104830711218,0,0
1232841600000,214071532.51097,354610174.643288,9.16797108678802,667.088858268584,0,0
1232928000000,213914669.262787,354216365.447353,9.34432420716918,668.067567136854,0,0
1233014400000,213759025.435591,353820369.481028,9.52034598701673,669.04079807602,0,3.46666666666667
1233100800000,213604619.512331,353422250.181917,9.69602605987929,670.00839137434,0,20.5666666666667
1233187200000,213451469.904894,353022077.862648,9.87135428836228,670.970186892634,0,26.5833333333333
1233273600000,213299594.950403,352619929.752714,10.0463209981226,671.926024109675,0,32.75
1233360000000,213149012.907473,352215889.774362,10.2209172305085,672.875742168646,0,36.3166666666667
1233446400000,212999741.952437,351810048.035914,10.3951350083384,673.819179924622,0,40.45
1233532800000,212851800.175536,351402500.009205,10.5689676137779,674.756175993083,0,43
1233619200000,212705205.577085,350993345.303285,10.7424098778093,675.686568799386,0,46.05
1233705600000,212559976.063615,350582685.873904,10.9154584716436,676.610196629198,0,48
1233792000000,212416129.443986,350170623.467644,11.088112167689,677.526897679861,0,50.3166666666667
1233878400000,212273683.425493,349757256.168162,11.2603720037698,678.436510112653,11.2166666666667,51.8166666666667
1233964800000,212132655.609939,349342674.163681,11.4322412535087,679.338872105923,19.3666666666667,53.6
1234051200000,211993063.489705,348926955.285713,11.6037251055969,680.233821909078,23.5833333333333,54.75
1234137600000,211854924.443803,348510161.308292,11.7748300126283,681.121197897393,27.9333333333333,56.1333333333333
1234224000000,211718255.733916,348092336.122825,11.9455627839154,682.000838627612,30.6833333333333,57
1234310400000,211583074.500427,347673506.469234,12.1159296127171,682.872582894322,33.8,58.05
1234396800000,211449397.758445,347253685.036472,12.2859352687744,683.736269787067,35.85,58.6666666666667
1234483200000,211317242.393825,346832874.944004,12.4555826179715,684.591738748161,38.25,59.4166666666667
1234569600000,211186625.159173,346411074.344157,12.6248724981777,685.438829631206,39.8666666666667,59.8666666666667
1234656000000,211057562.669862,345988280.188316,12.7938038663848,686.277382760232,41.7833333333333,60.3666666666667
1234742400000,210930071.400041,345564490.760782,12.9623740863227,687.107238989473,43.0666666666667,60.6333333333333
1234828800000,210804167.67864,345139707.061251,13.1305792414556,687.928239763716,44.6,60.9166666666667
1234915200000,210679867.685385,344713933.364437,13.2984144018177,688.740227179202,45.6666666666667,61.0666666666667
1235001600000,210557187.446817,344287177.334198,13.4658738159434,689.543044045034,46.9166666666667,61.1333333333333
1235088000000,210436142.832308,343859450.011073,13.6329510292367,690.336533945066,47.7666666666667,61.1666666666667
1235174400000,210316749.550097,343430765.899613,13.7996389474518,691.120541300225,48.55,61.1333333333333
1235260800000,210199023.143329,343001143.28941,13.9659298727138,691.894911431227,49.4833333333333,61.05
1235347200000,210082978.986104,342570604.858316,14.1318155431358,692.659490621652,50.1,60.8833333333333
1235433600000,209968632.279547,342139178.524599,14.2972872069202,693.414126181337,50.85,60.7
1235520000000,209855998.047886,341706898.436241,14.4623357572744,694.158666510028,51.3166666666667,60.3833333333333
1235606400000,209745091.134555,341273805.91974,14.626951944601,694.892961161267,51.9333333333333,60.1
1235692800000,209635926.198306,340839950.175464,14.7911266676339,695.616860906467,52.2833333333333,59.65
1235779200000,209528517.709356,340405388.518342,14.9548513284991,696.330217799105,52.7333333333333,59.2833333333333
1235865600000,209422879.945547,339970186.022786,15.1181182230768,697.032885239025,53,58.7166666666667
1235952000000,209319026.988537,339534414.517199,15.2809209319947,697.724718036766,53.3333333333333,58.2666666666667
1236038400000,209216972.720017,339098150.949652,15.4432546797532,698.40557247789,53.5166666666667,57.5833333333333
1236124800000,209116730.817958,338661475.183498,15.6051166355409,699.075306387255,53.7166666666667,57.0666666666667
1236211200000,209018314.752892,338224467.281619,15.7665061322592,699.733779193173,53.8333333333333,56.2833333333333
1236297600000,208921737.784224,337787204.338826,15.9274247753121,700.380851991423,53.9333333333333,55.6833333333333
1236384000000,208827012.95658,337349756.979319,16.0878764021002,701.016387609043,53.9833333333333,54.8166666666667
1236470400000,208734153.096199,336912185.784319,16.2478668479386,701.640250667875,54.0166666666667,54.15
1236556800000,208643170.807356,336474538.121204,16.4074034900529,702.252307647783,54.0166666666667,53.1833333333333
1236643200000,208554078.468838,336036845.991842,16.5664945875518,702.85242694951,53.9833333333333,52.45
1236729600000,208466888.230455,335599125.452449,16.7251485010684,703.440478957128,53.9333333333333,51.4333333333333
1236816000000,208381612.009601,335161377.816072,16.8833729284405,704.016336100004,53.8333333333333,50.6333333333333
1236902400000,208298261.487868,334723592.351464,17.0411742974618,704.579872914245,53.7166666666667,49.5333333333333
1236988800000,208216848.107703,334285749.790646,17.1985574051798,705.130966103573,53.5666666666667,48.6666666666667
1237075200000,208137383.069122,333847825.849742,17.3555253130039,705.669494599553,53.3666666666667,47.5
1237161600000,208059877.326481,333409794.157375,17.5120794392373,706.195339621147,53.1833333333333,46.5833333333333
1237248000000,207984341.585297,332971628.316168,17.6682197604588,706.708384733523,52.9333333333333,45.6333333333333
1237334400000,207910786.299135,332533303.123513,17.8239450390162,707.208515906075,52.7166666666667,44.3666666666667
1237420800000,207839221.666549,332094795.159902,17.9792530192162,707.695621569586,52.4166666666667,43.3666666666667
1237507200000,207769657.628095,331656083.018384,18.1341405634508,708.169592672494,52.1666666666667,42.0166666666667
1237593600000,207702103.863405,331217147.439317,18.2886037230867,708.630322736195,51.9,40.9666666666667
1237680000000,207636569.788322,330777971.571266,18.4426377561257,709.077707909338,51.5333333333333,39.5333333333333
1237766400000,207573064.552122,330338541.521858,18.596237116434,709.51164702104,51.25,38.4166666666667
1237852800000,207511597.034794,329898847.292389,18.7493954496912,709.932041632986,50.8166666666667,36.9
1237939200000,207452175.844399,329458884.096987,18.9021056389189,710.33879609034,50.5,35.7333333333333
1238025600000,207394809.314516,329018653.944696,19.0543599443563,710.731817571428,50.05,34.1
1238112000000,207339505.501752,328578167.223071,19.2061502733444,711.111016136137,49.7,32.85
1238198400000,207286272.183348,328137443.906194,19.3574685918054,711.476304772973,49.2333333333333,31.1333333333333
1238284800000,207235116.854859,327696513.980278,19.5083074520052,711.827599444738,48.85,29.7833333333333
1238371200000,207186046.727926,327255416.783308,19.6586605728186,712.164819132783,48.35,27.9166666666667
1238457600000,207139068.728128,326814199.179196,19.8085233853439,712.487885879796,47.95,26.4333333333333
1238544000000,207094189.49292,326372912.746848,19.9578934601765,712.796724831097,47.4,24.35
1238630400000,207051415.369656,325931610.35008,20.1067707604984,713.091264274418,46.8666666666667,22.7333333333333
1238716800000,207010752.413693,325490342.50355,20.2551577017937,713.371435678157,46.45,20.35
1238803200000,206972206.386567,325049153.887345,20.4030590272647,713.6371737281,46.0166666666667,18.4833333333333
1238889600000,206935782.754247,324608080.267769,20.5504815207869,713.888416362613,45.4333333333333,15.55
1238976000000,206901486.685452,324167146.022674,20.6974335819827,714.125104806317,44.9833333333333,13.1166666666667
1239062400000,206869323.050034,323726362.456981,20.8439246920234,714.347183602263,44.3833333333333,8.71666666666667
1239148800000,206839296.417412,323285727.082447,20.9899648112576,714.554600642582,43.9166666666667,2.95
1239235200000,206811411.055072,322845223.964927,21.1355637677031,714.747307197615,43.3166666666667,0
1239321600000,206785670.927119,322404825.090102,21.2807307071473,714.925257943495,42.8166666666667,0
1239408000000,206762079.692892,321964492.507339,21.4254736692585,715.088410988101,42.2,0
1239494400000,206740640.705662,321524180.865026,21.569799327292,715.236727895302,41.7166666666667,0
1239580800000,206721357.011408,321083839.917371,21.7137128912886,715.370173707396,41.0666666666667,0
1239667200000,206704231.347701,320643416.669487,21.8572181411734,715.488716965587,40.5666666666667,0
1239753600000,206689266.1427,320202856.985343,22.0003175377685,715.592329728433,40.0666666666667,0
1239840000000,206676463.514281,319762106.645492,22.1430123583336,715.680987588123,39.4,0
1239926400000,206665825.269298,319321111.963718,22.2853028138023,715.754669684547,38.9,0
1240012800000,206657352.902987,318879820.142117,22.4271881206555,715.813358717106,38.2,0
1240099200000,206651047.598505,318438179.573062,22.568666516832,715.85704095427,37.7,0
1240185600000,206646910.226603,317996140.299055,22.7097352269646,715.8857062409,37,0
1240272000000,206644941.34543,317553654.823433,22.8503903985599,715.899348003378,36.4666666666667,0
1240358400000,206645141.200449,317110679.417087,22.9906270486197,715.897963252617,35.7666666666667,0
1240444800000,206647509.724462,316667175.966207,23.1304390782358,715.881552584984,35.2333333333333,0
1240531200000,206652046.537749,316223114.23217,23.2698194243641,715.850120181167,34.5166666666667,0
1240617600000,206658750.948287,315778474.155335,23.4087604111974,715.803673803092,33.9666666666667,0
1240704000000,206667621.952081,315333247.60234,23.5472543257718,715.742224788827,33.2333333333333,0
1240790400000,206678658.233573,314887438.870537,23.685294172954,715.665788045567,32.6666666666667,0
1240876800000,206691858.166143,314441063.455895,23.8228744868123,715.574382040697,31.95,0
1240963200000,206707219.812701,313994145.058591,23.9599920305688,715.468028790942,31.3666666666667,0
1241049600000,206724740.926365,313546711.341381,24.0966462383169,715.346753849603,30.6166666666667,0
1241136000000,206744418.951228,313098789.285473,24.2328393312713,715.210586291895,30.0333333333333,0
1241222400000,206766251.023219,312650400.958935,24.3685761348221,715.059558698402,29.25,0
1241308800000,206790233.971047,312201560.211565,24.5038636835134,714.893707136646,28.6833333333333,0
1241395200000,206816364.31724,311752270.454075,24.6387107129812,714.713071140793,27.8833333333333,0
1241481600000,206844638.27927,311302523.437567,24.7731271159107,714.517693689522,27.2833333333333,0
1241568000000,206875051.770776,310852298.862225,24.9071234087636,714.307621182038,26.6833333333333,0
1241654400000,206907600.402867,310401564.657884,25.0407102348116,714.082903412281,25.8666666666667,0
1241740800000,206942279.485527,309950277.816847,25.1738979208261,713.843593541343,25.25,0
1241827200000,206979084.029098,309498385.671168,25.3066961042219,713.589748068113,24.3833333333333,0
1241913600000,207018008.745861,309045827.484177,25.4391134465796,713.321426798197,23.7833333333333,0
1242000000000,207059048.051704,308592536.191581,25.571157443172,713.038692811104,22.8833333333333,0
1242086400000,207102196.067873,308138440.11129,25.7028343262133,712.741612425778,22.25,0
1242172800000,207147446.622812,307683464.461988,25.8341490458327,712.430255164472,21.3333333333333,0
1242259200000,207194793.254093,307227532.586681,25.9651053019555,712.104693715022,20.65,0
1242345600000,207244229.210424,306770566.853103,26.0957055953703,711.765003891551,19.6833333333333,0
1242432000000,207295747.453742,306312489.279288,26.2259512676828,711.411264593637,18.9666666666667,0
1242518400000,207349340.661388,305853221.99826,26.3558425063742,711.043557763994,17.9666666666667,0
1242604800000,207405001.228366,305392687.727031,26.48537830157,710.66196834471,17.1666666666667,0
1242691200000,207462721.269673,304930810.441903,26.6145563553457,710.266584232074,16.1166666666667,0
1242777600000,207522492.622711,304467516.477582,26.7433729637519,709.857496230046,15.2166666666667,0
1242864000000,207584306.849779,304002736.240405,26.8718229173472,709.434798002421,14.0833333333333,0
1242950400000,207648155.240629,303536406.615938,26.9998994954526,708.998586023716,13.0666666666667,0
1243036800000,207714028.8151,303068473.916384,27.1275946517385,708.548959528845,11.7666666666667,0
1243123200000,207781918.325826,302598896.857098,27.2548994823984,708.086020461624,10.5833333333333,0
1243209600000,207851814.261006,302127648.692313,27.3818050087033,707.609873422163,8.98333333333333,0
1243296000000,207923706.847246,301654717.526193,27.5083031907107,707.120625613173,7.46666666666667,0
1243382400000,207997586.052462,301180104.183075,27.6343879635934,706.61838678527,4.96666666666667,0
1243468800000,208073441.58885,300703817.829526,27.7600560338212,706.103269181307,1.1,0
1243555200000,208151262.915917,300225870.368507,27.8853072420793,705.575387479791,0,0
1243641600000,208231039.24357,299746270.964996,28.0101444586255,705.034858737441,0,0
1243728000000,208312759.535261,299265021.763727,28.1345731263223,704.481802330933,0,0
1243814400000,208396412.511194,298782115.219822,28.2586006307956,703.916339897894,0,0
1243900800000,208481986.651576,298297532.898636,28.3822356532455,703.33859527719,0,0
1243987200000,208569470.19993,297811245.327749,28.5054875957909,702.748694448565,0,0
1244073600000,208658851.166448,297323212.475104,28.6283661078648,702.146765471687,0,0
1244160000000,208750117.3314,296833384.55032,28.7508807059331,701.532938424647,0,0
1244246400000,208843256.24858,296341702.965117,28.8730404670645,700.907345341971,0,0
1244332800000,208938255.248802,295848101.384406,28.99485377995,700.270120152201,0,0
1244419200000,209035101.443437,295352506.840141,29.1163281449108,699.621398615075,0,0
1244505600000,209133781.727983,294854840.879644,29.2374700204762,698.9613182584,0,0
1244592000000,209234282.785682,294355020.70242,29.358284715265,698.290018314621,0,0
1244678400000,209336591.091161,293852960.226186,29.4787763203115,697.607639657195,0,0
1244764800000,209440692.914121,293348571.027907,29.5989476708129,696.91432473671,0,0
1244851200000,209546574.323045,292841763.132606,29.7188003203355,696.210217516972,0,0
1244937600000,209654221.188935,292332445.668243,29.8383345071818,695.495463410975,0,0
1245024000000,209763619.189087,291820527.461924,29.9575490934699,694.770209216819,0,0
1245110400000,209874753.810889,291305917.714131,30.0764414637648,694.034603053641,0,0
1245196800000,209987610.355636,290788526.944902,30.1950073834217,693.288794297622,0,0
1245283200000,210102173.942378,290268268.441738,30.3132408393548,692.532933518093,0,0
1245369600000,210218429.511784,289745060.418323,30.4311339189384,691.767172413782,0,0
1245456000000,210336361.830028,289218828.958508,30.5486768218633,690.991663749253,0,0
1245542400000,210455955.492692,288689511.514841,30.6658581281636,690.206561291557,0,0
1245628800000,210577194.928693,288157060.270311,30.7826654307655,689.412019747139,0,0
1245715200000,210700064.404227,287621444.241594,30.8990863491464,688.608194699051,0,0
1245801600000,210824548.026725,287082648.960776,31.0151097772388,687.795242544466,0,0
1245888000000,210950629.748831,286540673.203403,31.1307270627657,686.97332043258,0,0
1245974400000,211078293.3724,285995523.354088,31.2459327856487,686.14258620288,0,0
1246060800000,211207522.552499,285447206.937191,31.360724948509,685.303198323852,0,0
1246147200000,211338300.801434,284895726.972588,31.4751046235875,684.455315832128,0,0
1246233600000,211470611.492785,284341078.167543,31.5890752685451,683.599098272152,0,0
1246320000000,211604437.865448,283783245.07827,31.7026419535265,682.73470563635,0,0
1246406400000,211739763.027687,283222201.781496,31.815810668669,681.862298305905,0,0
1246492800000,211876569.961182,282657912.425307,31.9285877823238,680.982036992176,0,0
1246579200000,212014841.525069,282090332.140339,32.0409796476373,680.094082678825,0,0
1246665600000,212154560.459964,281519407.998011,32.1529923209789,679.198596564737,0,0
1246752000000,212295709.391963,280945079.884494,32.2646313501524,678.29574000781,0,0
1246838400000,212438270.836592,280367281.276597,32.3759015994686,677.385674469724,0,0
1246924800000,212582227.202716,279785939.96047,32.4868070922867,676.468561461731,0,0
1247011200000,212727560.796393,279200978.742605,32.5973508636016,675.544562491554,0,0
1247097600000,212874253.824665,278612316.184333,32.7075348227584,674.613839011391,0,0
1247184000000,213022288.399291,278019867.36435,32.8173596285305,673.676552367057,0,0
1247270400000,213171646.540434,277423544.654216,32.926824576295,672.732863748218,0,0
1247356800000,213322310.180295,276823258.49078,33.0359274918084,671.782934139653,0,0
1247443200000,213474261.16673,276218918.152131,33.1446646208752,670.826924273505,0,0
1247529600000,213627481.266829,275610432.589133,33.2530305020778,669.864994582458,0,0
1247616000000,213781952.170514,274997711.425583,33.3610178138602,668.897305153684,0,0
