,ut_ms_x,description,round_time,duration,date_x,ut_ms_y,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,eclipseduration_min,occultationduration_min,season,group,date_y
37,1234694070000.0,MAR_PENUMBRA_END,177,40.85,2009-02-15 10:34:30,1234656000000,211057562.669862,345988280.188316,12.793803866384803,686.2773827602321,41.783333333333296,60.366666666666696,1,,2009-02-15
38,1234718908000.0,MAR_PENUMBRA_END,177,41.333333333333336,2009-02-15 17:28:28,1234656000000,211057562.669862,345988280.188316,12.793803866384803,686.2773827602321,41.783333333333296,60.366666666666696,1,,2009-02-15
39,1234743741000.0,MAR_PENUMBRA_END,178,41.766666666666666,2009-02-16 00:22:21,1234742400000,210930071.40004098,345564490.760782,12.962374086322699,687.107238989473,43.0666666666667,60.633333333333304,1,,2009-02-16
40,1234768580000.0,MAR_PENUMBRA_END,178,42.25,2009-02-16 07:16:20,1234742400000,210930071.40004098,345564490.760782,12.962374086322699,687.107238989473,43.0666666666667,60.633333333333304,1,,2009-02-16
41,1234793410000.0,MAR_PENUMBRA_END,178,42.65,2009-02-16 14:10:10,1234742400000,210930071.40004098,345564490.760782,12.962374086322699,687.107238989473,43.0666666666667,60.633333333333304,1,,2009-02-16
42,1234818246000.0,MAR_PENUMBRA_END,178,43.06666666666666,2009-02-16 21:04:06,1234742400000,210930071.40004098,345564490.760782,12.962374086322699,687.107238989473,43.0666666666667,60.633333333333304,1,,2009-02-16
43,1234843077000.0,MAR_PENUMBRA_END,179,43.46666666666666,2009-02-17 03:57:57,1234828800000,210804167.67863998,345139707.061251,13.1305792414556,687.928239763716,44.6,60.9166666666667,1,,2009-02-17
44,1234867912000.0,MAR_PENUMBRA_END,179,43.86666666666667,2009-02-17 10:51:52,1234828800000,210804167.67863998,345139707.061251,13.1305792414556,687.928239763716,44.6,60.9166666666667,1,,2009-02-17
45,1234892745000.0,MAR_PENUMBRA_END,179,44.266666666666666,2009-02-17 17:45:45,1234828800000,210804167.67863998,345139707.061251,13.1305792414556,687.928239763716,44.6,60.9166666666667,1,,2009-02-17
46,1234917577000.0,MAR_PENUMBRA_END,180,44.61666666666667,2009-02-18 00:39:37,1234915200000,210679867.68538502,344713933.364437,13.298414401817698,688.740227179202,45.6666666666667,61.0666666666667,1,,2009-02-18
47,1234942412000.0,MAR_PENUMBRA_END,180,45.0,2009-02-18 07:33:32,1234915200000,210679867.68538502,344713933.364437,13.298414401817698,688.740227179202,45.6666666666667,61.0666666666667,1,,2009-02-18
48,1234967241000.0,MAR_PENUMBRA_END,180,45.31666666666666,2009-02-18 14:27:21,1234915200000,210679867.68538502,344713933.364437,13.298414401817698,688.740227179202,45.6666666666667,61.0666666666667,1,,2009-02-18
49,1234992077000.0,MAR_PENUMBRA_END,180,45.666666666666664,2009-02-18 21:21:17,1234915200000,210679867.68538502,344713933.364437,13.298414401817698,688.740227179202,45.6666666666667,61.0666666666667,1,,2009-02-18
50,1235016906000.0,MAR_PENUMBRA_END,181,45.983333333333334,2009-02-19 04:15:06,1235001600000,210557187.44681698,344287177.334198,13.4658738159434,689.543044045034,46.9166666666667,61.133333333333304,1,,2009-02-19
51,1235041740000.0,MAR_PENUMBRA_END,181,46.333333333333336,2009-02-19 11:09:00,1235001600000,210557187.44681698,344287177.334198,13.4658738159434,689.543044045034,46.9166666666667,61.133333333333304,1,,2009-02-19
52,1235066569000.0,MAR_PENUMBRA_END,181,46.63333333333333,2009-02-19 18:02:49,1235001600000,210557187.44681698,344287177.334198,13.4658738159434,689.543044045034,46.9166666666667,61.133333333333304,1,,2009-02-19
53,1235091399000.0,MAR_PENUMBRA_END,182,46.916666666666664,2009-02-20 00:56:39,1235088000000,210436142.832308,343859450.011073,13.632951029236699,690.3365339450661,47.7666666666667,61.1666666666667,1,,2009-02-20
54,1235116231000.0,MAR_PENUMBRA_END,182,47.21666666666666,2009-02-20 07:50:31,1235088000000,210436142.832308,343859450.011073,13.632951029236699,690.3365339450661,47.7666666666667,61.1666666666667,1,,2009-02-20
55,1235141060000.0,MAR_PENUMBRA_END,182,47.483333333333334,2009-02-20 14:44:20,1235088000000,210436142.832308,343859450.011073,13.632951029236699,690.3365339450661,47.7666666666667,61.1666666666667,1,,2009-02-20
56,1235165895000.0,MAR_PENUMBRA_END,182,47.766666666666666,2009-02-20 21:38:15,1235088000000,210436142.832308,343859450.011073,13.632951029236699,690.3365339450661,47.7666666666667,61.1666666666667,1,,2009-02-20
57,1235190724000.0,MAR_PENUMBRA_END,183,48.03333333333334,2009-02-21 04:32:04,1235174400000,210316749.550097,343430765.89961296,13.7996389474518,691.1205413002251,48.55,61.133333333333304,1,,2009-02-21
58,1235215557000.0,MAR_PENUMBRA_END,183,48.3,2009-02-21 11:25:57,1235174400000,210316749.550097,343430765.89961296,13.7996389474518,691.1205413002251,48.55,61.133333333333304,1,,2009-02-21
59,1235240384000.0,MAR_PENUMBRA_END,183,48.55,2009-02-21 18:19:44,1235174400000,210316749.550097,343430765.89961296,13.7996389474518,691.1205413002251,48.55,61.133333333333304,1,,2009-02-21
60,1235265215000.0,MAR_PENUMBRA_END,184,48.78333333333334,2009-02-22 01:13:35,1235260800000,210199023.143329,343001143.28941,13.965929872713803,691.894911431227,49.4833333333333,61.05,1,,2009-02-22
61,1235290044000.0,MAR_PENUMBRA_END,184,49.03333333333334,2009-02-22 08:07:24,1235260800000,210199023.143329,343001143.28941,13.965929872713803,691.894911431227,49.4833333333333,61.05,1,,2009-02-22
62,1235314873000.0,MAR_PENUMBRA_END,184,49.233333333333334,2009-02-22 15:01:13,1235260800000,210199023.143329,343001143.28941,13.965929872713803,691.894911431227,49.4833333333333,61.05,1,,2009-02-22
63,1235339706000.0,MAR_PENUMBRA_END,184,49.483333333333334,2009-02-22 21:55:06,1235260800000,210199023.143329,343001143.28941,13.965929872713803,691.894911431227,49.4833333333333,61.05,1,,2009-02-22
64,1235364534000.0,MAR_PENUMBRA_END,185,49.68333333333334,2009-02-23 04:48:54,1235347200000,210082978.986104,342570604.858316,14.1318155431358,692.659490621652,50.1,60.883333333333304,1,,2009-02-23
65,1235389367000.0,MAR_PENUMBRA_END,185,49.9,2009-02-23 11:42:47,1235347200000,210082978.986104,342570604.858316,14.1318155431358,692.659490621652,50.1,60.883333333333304,1,,2009-02-23
66,1235414193000.0,MAR_PENUMBRA_END,185,50.1,2009-02-23 18:36:33,1235347200000,210082978.986104,342570604.858316,14.1318155431358,692.659490621652,50.1,60.883333333333304,1,,2009-02-23
67,1235439024000.0,MAR_PENUMBRA_END,186,50.28333333333334,2009-02-24 01:30:24,1235433600000,209968632.279547,342139178.524599,14.297287206920199,693.414126181337,50.85,60.7,1,,2009-02-24
68,1235463852000.0,MAR_PENUMBRA_END,186,50.483333333333334,2009-02-24 08:24:12,1235433600000,209968632.279547,342139178.524599,14.297287206920199,693.414126181337,50.85,60.7,1,,2009-02-24
69,1235488681000.0,MAR_PENUMBRA_END,186,50.65,2009-02-24 15:18:01,1235433600000,209968632.279547,342139178.524599,14.297287206920199,693.414126181337,50.85,60.7,1,,2009-02-24
70,1235513511000.0,MAR_PENUMBRA_END,186,50.85,2009-02-24 22:11:51,1235433600000,209968632.279547,342139178.524599,14.297287206920199,693.414126181337,50.85,60.7,1,,2009-02-24
71,1235538338000.0,MAR_PENUMBRA_END,187,51.0,2009-02-25 05:05:38,1235520000000,209855998.047886,341706898.43624103,14.462335757274401,694.1586665100281,51.3166666666667,60.383333333333304,1,,2009-02-25
72,1235563170000.0,MAR_PENUMBRA_END,187,51.18333333333334,2009-02-25 11:59:30,1235520000000,209855998.047886,341706898.43624103,14.462335757274401,694.1586665100281,51.3166666666667,60.383333333333304,1,,2009-02-25
73,1235587995000.0,MAR_PENUMBRA_END,187,51.31666666666666,2009-02-25 18:53:15,1235520000000,209855998.047886,341706898.43624103,14.462335757274401,694.1586665100281,51.3166666666667,60.383333333333304,1,,2009-02-25
74,1235612827000.0,MAR_PENUMBRA_END,188,51.483333333333334,2009-02-26 01:47:07,1235606400000,209745091.134555,341273805.91973996,14.626951944601,694.892961161267,51.9333333333333,60.1,1,,2009-02-26
75,1235637653000.0,MAR_PENUMBRA_END,188,51.63333333333333,2009-02-26 08:40:53,1235606400000,209745091.134555,341273805.91973996,14.626951944601,694.892961161267,51.9333333333333,60.1,1,,2009-02-26
76,1235662483000.0,MAR_PENUMBRA_END,188,51.766666666666666,2009-02-26 15:34:43,1235606400000,209745091.134555,341273805.91973996,14.626951944601,694.892961161267,51.9333333333333,60.1,1,,2009-02-26
77,1235687310000.0,MAR_PENUMBRA_END,188,51.93333333333334,2009-02-26 22:28:30,1235606400000,209745091.134555,341273805.91973996,14.626951944601,694.892961161267,51.9333333333333,60.1,1,,2009-02-26
78,1235712136000.0,MAR_PENUMBRA_END,189,52.03333333333334,2009-02-27 05:22:16,1235692800000,209635926.198306,340839950.17546403,14.7911266676339,695.616860906467,52.2833333333333,59.65,1,,2009-02-27
79,1235736965000.0,MAR_PENUMBRA_END,189,52.166666666666664,2009-02-27 12:16:05,1235692800000,209635926.198306,340839950.17546403,14.7911266676339,695.616860906467,52.2833333333333,59.65,1,,2009-02-27
80,1235761791000.0,MAR_PENUMBRA_END,189,52.28333333333334,2009-02-27 19:09:51,1235692800000,209635926.198306,340839950.17546403,14.7911266676339,695.616860906467,52.2833333333333,59.65,1,,2009-02-27
81,1235786623000.0,MAR_PENUMBRA_END,190,52.4,2009-02-28 02:03:43,1235779200000,209528517.709356,340405388.518342,14.9548513284991,696.3302177991051,52.7333333333333,59.2833333333333,1,,2009-02-28
82,1235811449000.0,MAR_PENUMBRA_END,190,52.516666666666666,2009-02-28 08:57:29,1235779200000,209528517.709356,340405388.518342,14.9548513284991,696.3302177991051,52.7333333333333,59.2833333333333,1,,2009-02-28
83,1235836279000.0,MAR_PENUMBRA_END,190,52.61666666666667,2009-02-28 15:51:19,1235779200000,209528517.709356,340405388.518342,14.9548513284991,696.3302177991051,52.7333333333333,59.2833333333333,1,,2009-02-28
84,1235861104000.0,MAR_PENUMBRA_END,190,52.733333333333334,2009-02-28 22:45:04,1235779200000,209528517.709356,340405388.518342,14.9548513284991,696.3302177991051,52.7333333333333,59.2833333333333,1,,2009-02-28
85,1235885931000.0,MAR_PENUMBRA_END,191,52.81666666666666,2009-03-01 05:38:51,1235865600000,209422879.94554698,339970186.02278596,15.1181182230768,697.032885239025,53.0,58.7166666666667,1,,2009-03-01
86,1235910758000.0,MAR_PENUMBRA_END,191,52.916666666666664,2009-03-01 12:32:38,1235865600000,209422879.94554698,339970186.02278596,15.1181182230768,697.032885239025,53.0,58.7166666666667,1,,2009-03-01
87,1235935585000.0,MAR_PENUMBRA_END,191,53.0,2009-03-01 19:26:25,1235865600000,209422879.94554698,339970186.02278596,15.1181182230768,697.032885239025,53.0,58.7166666666667,1,,2009-03-01
88,1235960416000.0,MAR_PENUMBRA_END,192,53.11666666666667,2009-03-02 02:20:16,1235952000000,209319026.988537,339534414.51719904,15.280920931994698,697.724718036766,53.3333333333333,58.2666666666667,1,,2009-03-02
89,1235985241000.0,MAR_PENUMBRA_END,192,53.166666666666664,2009-03-02 09:14:01,1235952000000,209319026.988537,339534414.51719904,15.280920931994698,697.724718036766,53.3333333333333,58.2666666666667,1,,2009-03-02
90,1236010072000.0,MAR_PENUMBRA_END,192,53.266666666666666,2009-03-02 16:07:52,1235952000000,209319026.988537,339534414.51719904,15.280920931994698,697.724718036766,53.3333333333333,58.2666666666667,1,,2009-03-02
91,1236034896000.0,MAR_PENUMBRA_END,192,53.333333333333336,2009-03-02 23:01:36,1235952000000,209319026.988537,339534414.51719904,15.280920931994698,697.724718036766,53.3333333333333,58.2666666666667,1,,2009-03-02
92,1236059724000.0,MAR_PENUMBRA_END,193,53.38333333333333,2009-03-03 05:55:24,1236038400000,209216972.720017,339098150.949652,15.443254679753199,698.40557247789,53.5166666666667,57.5833333333333,1,,2009-03-03
93,1236084550000.0,MAR_PENUMBRA_END,193,53.46666666666666,2009-03-03 12:49:10,1236038400000,209216972.720017,339098150.949652,15.443254679753199,698.40557247789,53.5166666666667,57.5833333333333,1,,2009-03-03
94,1236109377000.0,MAR_PENUMBRA_END,193,53.516666666666666,2009-03-03 19:42:57,1236038400000,209216972.720017,339098150.949652,15.443254679753199,698.40557247789,53.5166666666667,57.5833333333333,1,,2009-03-03
95,1236134205000.0,MAR_PENUMBRA_END,194,53.583333333333336,2009-03-04 02:36:45,1236124800000,209116730.817958,338661475.183498,15.6051166355409,699.075306387255,53.7166666666667,57.0666666666667,1,,2009-03-04
96,1236159030000.0,MAR_PENUMBRA_END,194,53.61666666666667,2009-03-04 09:30:30,1236124800000,209116730.817958,338661475.183498,15.6051166355409,699.075306387255,53.7166666666667,57.0666666666667,1,,2009-03-04
97,1236183860000.0,MAR_PENUMBRA_END,194,53.68333333333334,2009-03-04 16:24:20,1236124800000,209116730.817958,338661475.183498,15.6051166355409,699.075306387255,53.7166666666667,57.0666666666667,1,,2009-03-04
98,1236208683000.0,MAR_PENUMBRA_END,194,53.71666666666666,2009-03-04 23:18:03,1236124800000,209116730.817958,338661475.183498,15.6051166355409,699.075306387255,53.7166666666667,57.0666666666667,1,,2009-03-04
99,1236233513000.0,MAR_PENUMBRA_END,195,53.75,2009-03-05 06:11:53,1236211200000,209018314.752892,338224467.281619,15.766506132259199,699.7337791931731,53.8333333333333,56.2833333333333,1,,2009-03-05
100,1236258338000.0,MAR_PENUMBRA_END,195,53.81666666666666,2009-03-05 13:05:38,1236211200000,209018314.752892,338224467.281619,15.766506132259199,699.7337791931731,53.8333333333333,56.2833333333333,1,,2009-03-05
101,1236283166000.0,MAR_PENUMBRA_END,195,53.833333333333336,2009-03-05 19:59:26,1236211200000,209018314.752892,338224467.281619,15.766506132259199,699.7337791931731,53.8333333333333,56.2833333333333,1,,2009-03-05
102,1236307991000.0,MAR_PENUMBRA_END,196,53.88333333333333,2009-03-06 02:53:11,1236297600000,208921737.784224,337787204.338826,15.9274247753121,700.380851991423,53.9333333333333,55.6833333333333,1,,2009-03-06
103,1236332815000.0,MAR_PENUMBRA_END,196,53.88333333333333,2009-03-06 09:46:55,1236297600000,208921737.784224,337787204.338826,15.9274247753121,700.380851991423,53.9333333333333,55.6833333333333,1,,2009-03-06
104,1236357643000.0,MAR_PENUMBRA_END,196,53.93333333333334,2009-03-06 16:40:43,1236297600000,208921737.784224,337787204.338826,15.9274247753121,700.380851991423,53.9333333333333,55.6833333333333,1,,2009-03-06
105,1236382467000.0,MAR_PENUMBRA_END,196,53.93333333333334,2009-03-06 23:34:27,1236297600000,208921737.784224,337787204.338826,15.9274247753121,700.380851991423,53.9333333333333,55.6833333333333,1,,2009-03-06
106,1236407297000.0,MAR_PENUMBRA_END,197,53.95,2009-03-07 06:28:17,1236384000000,208827012.95658,337349756.979319,16.0878764021002,701.016387609043,53.9833333333333,54.8166666666667,1,,2009-03-07
107,1236432122000.0,MAR_PENUMBRA_END,197,53.983333333333334,2009-03-07 13:22:02,1236384000000,208827012.95658,337349756.979319,16.0878764021002,701.016387609043,53.9833333333333,54.8166666666667,1,,2009-03-07
108,1236456950000.0,MAR_PENUMBRA_END,197,53.983333333333334,2009-03-07 20:15:50,1236384000000,208827012.95658,337349756.979319,16.0878764021002,701.016387609043,53.9833333333333,54.8166666666667,1,,2009-03-07
109,1236481774000.0,MAR_PENUMBRA_END,198,54.016666666666666,2009-03-08 03:09:34,1236470400000,208734153.096199,336912185.784319,16.2478668479386,701.6402506678751,54.0166666666667,54.15,1,,2009-03-08
110,1236506599000.0,MAR_PENUMBRA_END,198,54.0,2009-03-08 10:03:19,1236470400000,208734153.096199,336912185.784319,16.2478668479386,701.6402506678751,54.0166666666667,54.15,1,,2009-03-08
111,1236531425000.0,MAR_PENUMBRA_END,198,54.016666666666666,2009-03-08 16:57:05,1236470400000,208734153.096199,336912185.784319,16.2478668479386,701.6402506678751,54.0166666666667,54.15,1,,2009-03-08
112,1236556250000.0,MAR_PENUMBRA_END,198,54.016666666666666,2009-03-08 23:50:50,1236470400000,208734153.096199,336912185.784319,16.2478668479386,701.6402506678751,54.0166666666667,54.15,1,,2009-03-08
113,1236581079000.0,MAR_PENUMBRA_END,199,54.016666666666666,2009-03-09 06:44:39,1236556800000,208643170.807356,336474538.121204,16.4074034900529,702.252307647783,54.0166666666667,53.1833333333333,1,,2009-03-09
114,1236605904000.0,MAR_PENUMBRA_END,199,54.0,2009-03-09 13:38:24,1236556800000,208643170.807356,336474538.121204,16.4074034900529,702.252307647783,54.0166666666667,53.1833333333333,1,,2009-03-09
115,1236630733000.0,MAR_PENUMBRA_END,199,54.0,2009-03-09 20:32:13,1236556800000,208643170.807356,336474538.121204,16.4074034900529,702.252307647783,54.0166666666667,53.1833333333333,1,,2009-03-09
116,1236655555000.0,MAR_PENUMBRA_END,200,53.983333333333334,2009-03-10 03:25:55,1236643200000,208554078.46883798,336036845.991842,16.5664945875518,702.8524269495099,53.9833333333333,52.45,1,,2009-03-10
117,1236680382000.0,MAR_PENUMBRA_END,200,53.95,2009-03-10 10:19:42,1236643200000,208554078.46883798,336036845.991842,16.5664945875518,702.8524269495099,53.9833333333333,52.45,1,,2009-03-10
118,1236705207000.0,MAR_PENUMBRA_END,200,53.96666666666666,2009-03-10 17:13:27,1236643200000,208554078.46883798,336036845.991842,16.5664945875518,702.8524269495099,53.9833333333333,52.45,1,,2009-03-10
119,1236730033000.0,MAR_PENUMBRA_END,201,53.93333333333334,2009-03-11 00:07:13,1236729600000,208466888.230455,335599125.452449,16.7251485010684,703.440478957128,53.9333333333333,51.4333333333333,1,,2009-03-11
120,1236754860000.0,MAR_PENUMBRA_END,201,53.93333333333334,2009-03-11 07:01:00,1236729600000,208466888.230455,335599125.452449,16.7251485010684,703.440478957128,53.9333333333333,51.4333333333333,1,,2009-03-11
121,1236779684000.0,MAR_PENUMBRA_END,201,53.88333333333333,2009-03-11 13:54:44,1236729600000,208466888.230455,335599125.452449,16.7251485010684,703.440478957128,53.9333333333333,51.4333333333333,1,,2009-03-11
122,1236804512000.0,MAR_PENUMBRA_END,201,53.86666666666667,2009-03-11 20:48:32,1236729600000,208466888.230455,335599125.452449,16.7251485010684,703.440478957128,53.9333333333333,51.4333333333333,1,,2009-03-11
123,1236829334000.0,MAR_PENUMBRA_END,202,53.833333333333336,2009-03-12 03:42:14,1236816000000,208381612.009601,335161377.81607205,16.8833729284405,704.016336100004,53.8333333333333,50.633333333333304,1,,2009-03-12
124,1236854163000.0,MAR_PENUMBRA_END,202,53.8,2009-03-12 10:36:03,1236816000000,208381612.009601,335161377.81607205,16.8833729284405,704.016336100004,53.8333333333333,50.633333333333304,1,,2009-03-12
125,1236878987000.0,MAR_PENUMBRA_END,202,53.78333333333334,2009-03-12 17:29:47,1236816000000,208381612.009601,335161377.81607205,16.8833729284405,704.016336100004,53.8333333333333,50.633333333333304,1,,2009-03-12
126,1236903814000.0,MAR_PENUMBRA_END,203,53.733333333333334,2009-03-13 00:23:34,1236902400000,208298261.48786798,334723592.35146403,17.0411742974618,704.579872914245,53.7166666666667,49.5333333333333,1,,2009-03-13
127,1236928638000.0,MAR_PENUMBRA_END,203,53.71666666666666,2009-03-13 07:17:18,1236902400000,208298261.48786798,334723592.35146403,17.0411742974618,704.579872914245,53.7166666666667,49.5333333333333,1,,2009-03-13
128,1236953461000.0,MAR_PENUMBRA_END,203,53.65,2009-03-13 14:11:01,1236902400000,208298261.48786798,334723592.35146403,17.0411742974618,704.579872914245,53.7166666666667,49.5333333333333,1,,2009-03-13
129,1236978288000.0,MAR_PENUMBRA_END,203,53.63333333333333,2009-03-13 21:04:48,1236902400000,208298261.48786798,334723592.35146403,17.0411742974618,704.579872914245,53.7166666666667,49.5333333333333,1,,2009-03-13
130,1237003111000.0,MAR_PENUMBRA_END,204,53.56666666666666,2009-03-14 03:58:31,1236988800000,208216848.107703,334285749.790646,17.198557405179802,705.130966103573,53.5666666666667,48.6666666666667,1,,2009-03-14
