ut_ms,sunmars_km,earthmars_km,sunmarsearthangle_deg,solarconstantmars,eclipseduration_min,occultationduration_min
1287014400000,225010527.446298,342887100.113916,18.9659145415614,603.803808491464,37.2166666666667,16.75
1287100800000,224815327.141467,343242177.522575,18.8002750122819,604.852792626724,37.6833333333333,17.95
1287187200000,224620225.183672,343591200.594184,18.6344921618408,605.903982152948,38.2666666666667,19.05
1287273600000,224425238.864286,343934242.299481,18.4685724886406,606.957288909226,38.6666666666667,20.4333333333333
1287360000000,224230385.554434,344271376.009696,18.3025213297017,608.012623340506,39.05,21.4166666666667
1287446400000,224035682.703722,344602674.975346,18.1363429491191,609.06989449194,39.5333333333333,22.65
1287532800000,223841147.838939,344928211.863052,17.970040580546,610.129010003661,39.8666666666667,23.5166666666667
1287619200000,223646798.562718,345248058.181003,17.8036164371596,611.18987610603,40.2833333333333,24.6166666666667
1287705600000,223452652.55216,345562283.4882,17.637071710388,612.252397615327,40.5666666666667,25.4166666666667
1287792000000,223258727.557426,345870954.351624,17.4704065821755,613.31647792995,40.9166666666667,26.4
1287878400000,223065041.400278,346174133.084707,17.3036202747208,614.382019027108,41.1833333333333,27.1333333333333
1287964800000,222871611.972596,346471876.36063,17.1367111563218,615.448921460032,41.4,27.8166666666667
1288051200000,222678457.234844,346764233.832084,16.9696769131659,616.517084355726,41.6833333333333,28.7
1288137600000,222485595.214503,347051246.895859,16.8025147871914,617.586405413272,41.8666666666667,29.3166666666667
1288224000000,222293044.00446,347332947.719377,16.6352218729507,618.656780902697,42.1,30.1166666666667
1288310400000,222100821.761358,347609358.616169,16.4677954641622,619.728105664444,42.25,30.6666666666667
1288396800000,221908946.703903,347880491.846469,16.3002334427166,620.800273109424,42.45,31.4
1288483200000,221717437.111133,348146349.948971,16.1325347048233,621.873175219708,42.5666666666667,31.9166666666667
1288569600000,221526311.320636,348406926.775918,15.9646996135155,622.946702549851,42.6666666666667,32.4
1288656000000,221335587.72674,348662209.461475,15.7967304474446,624.020744228865,42.8,33.0166666666667
1288742400000,221145284.778643,348912181.519714,15.628631782946,625.095187962872,42.8833333333333,33.45
1288828800000,220955420.978517,349156827.057015,15.4604107127708,626.169920038441,42.9833333333333,34.0333333333333
1288915200000,220766014.879552,349396135.684476,15.2920767971072,627.244825326633,43.0166666666667,34.4166666666667
1289001600000,220577085.083968,349630107.277281,15.1236416865324,628.319787287763,43.0666666666667,34.9333333333333
1289088000000,220388650.240979,349858755.531163,14.9551184511772,629.394687976905,43.1,35.2833333333333
1289174400000,220200729.044712,350082109.526117,14.786520752566,630.469408050147,43.1166666666667,35.6166666666667
1289260800000,220013340.232084,350300213.147331,14.6178620437661,631.54382677162,43.1333333333333,36.05
1289347200000,219826502.580627,350513122.87847,14.4491549514664,632.617822021307,43.1333333333333,36.3333333333333
1289433600000,219640234.906284,350720904.827864,14.2804109072913,633.691270303658,43.1333333333333,36.7
1289520000000,219454556.061142,350923631.790136,14.1116400087101,634.764046757016,43.1,36.9666666666667
1289606400000,219269484.931131,351121380.844873,13.9428510392557,635.836025163875,43.0666666666667,37.3
1289692800000,219085040.433681,351314231.66292,13.7740515677565,636.907077961983,43.0166666666667,37.5166666666667
1289779200000,218901241.515326,351502265.45406,13.605248061424,637.977076256298,42.9666666666667,37.75
1289865600000,218718107.149267,351685564.367395,13.4364459709302,639.045889831819,42.9,37.9833333333333
1289952000000,218535656.332895,351864211.115141,13.2676497672867,640.1133871673,42.8333333333333,38.1833333333333
1290038400000,218353908.085267,352038288.593858,13.0988629277433,641.17943544986,42.75,38.3833333333333
1290124800000,218172881.444535,352207879.302781,12.9300878820725,642.2439005905,42.65,38.55
1290211200000,217992595.465339,352373064.403706,12.7613259429541,643.306647240539,42.5666666666667,38.7166666666667
1290297600000,217813069.21615,352533922.338455,12.5925772546519,644.367538808984,42.4333333333333,38.8333333333333
1290384000000,217634321.776575,352690527.024495,12.4238408003403,645.426437480839,42.3333333333333,38.9333333333333
1290470400000,217456372.23462,352842945.778043,12.2551145063355,646.483204236363,42.2166666666667,39.0666666666667
1290556800000,217279239.683908,352991237.235375,12.0863954680807,647.537698871289,42.0666666666667,39.1166666666667
1290643200000,217102943.220856,353135449.610445,11.9176802992456,648.589780018015,41.9166666666667,39.2166666666667
1290729600000,216927501.941816,353275619.604516,11.7489655787086,649.639305167766,41.75,39.25
1290816000000,216752934.94017,353411772.175217,11.5802483504843,650.686130693746,41.6,39.3333333333333
1290902400000,216579261.30339,353543921.227627,11.4115266256988,651.730111875279,41.4166666666667,39.35
1290988800000,216406500.110053,353672071.173703,11.2427998422933,652.771102922944,41.2833333333333,39.35
1291075200000,216234670.426826,353796219.254144,11.0740692488482,653.808957004725,41.0666666666667,39.3666666666667
1291161600000,216063791.305403,353916358.510049,10.9053381845125,654.843526273162,40.9166666666667,39.3666666666667
1291248000000,215893881.77941,354032481.271907,10.7366122246063,655.874661893531,40.7333333333333,39.35
1291334400000,215724960.861269,354144582.947713,10.567899157722,656.902214073043,40.5166666666667,39.3166666666667
1291420800000,215557047.539025,354252665.742561,10.399208767806,657.926032091086,40.35,39.3
1291507200000,215390160.773127,354356741.807281,10.2305524231249,658.945964330517,40.1,39.2333333333333
1291593600000,215224319.493183,354456835.309864,10.0619425189474,659.961858310013,39.9166666666667,39.1833333333333
1291680000000,215059542.59465,354552983.117399,9.893391862423,660.973560717507,39.6666666666667,39.1
1291766400000,214895848.935497,354645234.113456,9.72491310311379,661.980917444737,39.4666666666667,39.0166666666667
1291852800000,214733257.33281,354733647.502992,9.55651829155753,662.983773622897,39.2666666666667,38.95
1291939200000,214571786.55935,354818290.629528,9.38821860274066,663.981973659473,39,38.8333333333333
1292025600000,214411455.340046,354899236.805662,9.22002421415443,664.975361276232,38.8,38.7333333333333
1292112000000,214252282.348441,354976563.499707,9.05194429680143,665.963779548423,38.5166666666667,38.5833333333333
1292198400000,214094286.203073,355050351.025997,8.88398706675387,666.947070945188,38.3166666666667,38.4666666666667
1292284800000,213937485.463796,355120681.723583,8.71615984936196,667.925077371173,38.0166666666667,38.3166666666667
1292371200000,213781898.628045,355187639.500219,8.5484691200378,668.897640209347,37.8,38.1833333333333
1292457600000,213627544.127056,355251309.556137,8.38092049920242,669.864600364946,37.5833333333333,38.05
1292544000000,213474440.322048,355311778.067137,8.21351869277173,670.825798310501,37.2833333333333,37.8666666666667
1292630400000,213322605.500377,355369131.589793,8.04626738448063,671.781074131866,37.05,37.7
1292716800000,213172057.871679,355423455.96128,7.87916910405174,672.73026757513,36.7333333333333,37.4833333333333
1292803200000,213022815.564025,355474834.527771,7.71222511550583,673.673218094342,36.5,37.3333333333333
1292889600000,212874896.620079,355523345.678588,7.54543538799721,674.609764899937,36.1833333333333,37.0833333333333
1292976000000,212728318.99329,355569059.894289,7.37879871731331,675.539747007834,35.95,36.9166666666667
1293062400000,212583100.544104,355612036.78228,7.2123130477586,676.463003289159,35.7,36.7333333333333
1293148800000,212439259.036199,355652322.752719,7.04597599758488,677.379372520605,35.3666666666667,36.4666666666667
1293235200000,212296812.132735,355689949.950052,6.87978552974875,678.288693435443,35.1333333333333,36.2666666666667
1293321600000,212155777.392615,355724936.767439,6.71374066196335,679.190804775249,34.8,36
1293408000000,212016172.266743,355757289.853745,6.54784210114537,680.085545342369,34.5333333333333,35.7833333333333
1293494400000,211878014.094268,355787007.181698,6.38209271984132,680.972754053185,34.1833333333333,35.4833333333333
1293580800000,211741320.098811,355814081.621819,6.21649784410231,681.852269992198,33.9166666666667,35.25
1293667200000,211606107.384673,355838504.54893,6.05106536558351,682.723932466951,33.6666666666667,35.0166666666667
1293753600000,211472392.933015,355860269.178109,5.8858057108364,683.587581063793,33.3166666666667,34.7
1293840000000,211340193.598012,355879373.465523,5.7207317013385,684.443055704457,33.0333333333333,34.4666666666667
1293926400000,211209526.102983,355895822.467364,5.5558583317355,685.29019670344,32.6666666666667,34.1333333333333
1294012800000,211080407.03651,355909630.051568,5.3912024924691,686.128844826139,32.3833333333333,33.8833333333333
1294099200000,210952852.848525,355920819.861321,5.22678266973849,686.958841347702,32.0333333333333,33.5333333333333
1294185600000,210826879.846392,355929425.482887,5.06261866583064,687.780028112557,31.75,33.25
1294272000000,210702504.190982,355935489.876223,4.89873138791572,688.592247594555,31.4666666666667,32.9833333333333
1294358400000,210579741.892739,355939064.246408,4.73514274794822,689.395342957701,31.0833333333333,32.6166666666667
1294444800000,210458608.807739,355940206.61505,4.57187570119936,690.1891581174,30.7833333333333,32.3166666666667
1294531200000,210339120.633764,355938980.362593,4.40895443249066,690.973537802199,30.4,31.9333333333333
1294617600000,210221292.906365,355935452.958592,4.24640468465044,691.748327615946,30.0833333333333,31.6166666666667
1294704000000,210105140.994947,355929695.005581,4.08425421753188,692.513374100349,29.7166666666667,31.2333333333333
1294790400000,209990680.098854,355921779.623307,3.92253338877778,693.268524797871,29.4166666666667,30.9333333333333
1294876800000,209877925.243471,355911782.111267,3.76127585803584,694.013628314919,29.1166666666667,30.6166666666667
1294963200000,209766891.276342,355899779.751026,3.60051943336024,694.748534385279,28.7,30.1833333333333
1295049600000,209657592.863305,355885851.540759,3.44030710299627,695.473093933763,28.4,29.8666666666667
1295136000000,209550044.484648,355870077.592773,3.28068833117404,696.187159139997,27.9833333333333,29.4166666666667
1295222400000,209444260.43128,355852537.888975,3.12172074826068,696.890583502336,27.65,29.0666666666667
1295308800000,209340254.800939,355833310.126204,2.96347243835027,697.58322190182,27.2333333333333,28.6
1295395200000,209238041.494414,355812466.559251,2.8060251208469,698.264930666161,26.9166666666667,28.25
1295481600000,209137634.2118,355790070.103808,2.64947862855824,698.935567633684,26.5666666666667,27.8666666666667
1295568000000,209039046.448788,355766170.422367,2.49395719336637,699.594992217185,26.1333333333333,27.3833333333333
1295654400000,208942291.492974,355740801.049934,2.33961817247483,700.243065467663,25.7833333333333,27
1295740800000,208847382.420221,355713978.532478,2.18666404535857,700.879650137856,25.35,26.4833333333333
1295827200000,208754332.091038,355685703.962987,2.03535890326475,701.504610745552,24.9833333333333,26.0666666666667
1295913600000,208663153.147009,355655966.492419,1.88605138369899,702.117813636612,24.5166666666667,25.5333333333333
1296000000000,208573858.007263,355624747.83417,1.73920720345876,702.719127047646,24.15,25.1166666666667
1296086400000,208486458.864976,355592026.73185,1.59545623962108,703.308421168318,23.7833333333333,24.6833333333333
1296172800000,208400967.683929,355557782.708616,1.45566161426996,703.88556820319,23.3,24.1
1296259200000,208317396.195105,355521998.860076,1.32102135496791,704.450442433088,22.9166666666667,23.65
1296345600000,208235755.893334,355484663.763415,1.19321574904174,705.002920275911,22.4,23.0333333333333
1296432000000,208156058.033995,355445772.69473,1.0746106940556,705.542880346841,22.0166666666667,22.5666666666667
1296518400000,208078313.62976,355405328.33058,0.9685047878533541,706.070203517907,21.4833333333333,21.9166666666667
1296604800000,208002533.447403,355363341.042643,0.879333041530619,706.584772976838,21.0666666666667,21.4
1296691200000,207928728.004653,355319828.838583,0.8125740799084041,707.086474285159,20.6666666666667,20.9
1296777600000,207856907.567119,355274816.985299,0.773921990892137,707.575195435477,20.0833333333333,20.15
1296864000000,207787082.145259,355228337.37005,0.76750021857693,708.050826907903,19.65,19.6
1296950400000,207719261.491427,355180427.690157,0.793955876020397,708.513261725557,19.05,18.8166666666667
1297036800000,207653455.096969,355131130.588961,0.850094467360311,708.962395509108,18.6,18.2333333333333
1297123200000,207589672.189397,355080492.858219,0.9304359310168802,709.398126530297,17.95,17.3833333333333
1297209600000,207527921.729619,355028564.801285,1.02921422915438,709.820355764382,17.4833333333333,16.7333333333333
1297296000000,207468212.409248,354975399.802022,1.14154880960538,710.228986941476,16.8166666666667,16.0333333333333
1297382400000,207410552.647975,354921054.078518,1.26373402854006,710.623926596701,16.3,15.0666666666667
1297468800000,207354950.591019,354865586.521629,1.3930929909172,711.005084119141,15.75,14.2833333333333
1297555200000,207301414.106647,354809058.427274,1.52772501368769,711.372371799511,15.0166666666667,13.1833333333333
1297641600000,207249950.783776,354751532.834262,1.66628052463648,711.725704876521,14.4166666666667,12.2666666666667
1297728000000,207200567.929648,354693073.104532,1.80779310992406,712.065001581883,13.6166666666667,10.95
1297814400000,207153272.567585,354633740.396927,1.95156240706509,712.390183183908,12.9666666666667,9.81666666666667
1297900800000,207108071.434824,354573589.891946,2.09707433683469,712.701174029659,12.0666666666667,8.11666666666667
1297987200000,207064970.980441,354512666.096825,2.24394680860262,712.997901585606,11.3,6.48333333333333
1298073600000,207023977.363347,354450998.204366,2.39189228939344,713.280296476756,10.4833333333333,4.23333333333333
1298160000000,206985096.450384,354388596.935168,2.5406914878818,713.548292524199,9.35,0
1298246400000,206948333.814491,354325454.10385,2.6901745222875,713.80182678105,8.35,0
1298332800000,206913694.732975,354261545.216386,2.84020735344256,714.04083956673,6.88333333333333,0
1298419200000,206881184.18586,354196834.247942,2.99068208432232,714.265274499566,5.48333333333333,0
1298505600000,206850806.854333,354131279.110219,3.14151013217992,714.47507852766,2.66666666666667,0
1298592000000,206822567.119281,354064836.481413,3.29261748043968,714.670201957995,0,0
1298678400000,206796469.059921,353997465.32111,3.44394137023346,714.850598483752,0,0
1298764800000,206772516.452534,353929129.029706,3.59542795026401,715.016225209784,0,0
1298851200000,206750712.769284,353859796.567583,3.74703055611534,715.167042676241,0,0
1298937600000,206731061.177148,353789442.926019,3.89870841243021,715.303014880297,0,0
1299024000000,206713564.536943,353718049.260933,4.05042563466029,715.424109295954,0,0
1299110400000,206698225.402452,353645602.874372,4.20215045648956,715.530296891909,0,0
1299196800000,206685046.019657,353572097.120468,4.3538546347644,715.621552147455,0,0
1299283200000,206674028.326074,353497531.246281,4.50551299550798,715.697853066413,0,0
1299369600000,206665173.950181,353421910.154298,4.65710308972929,715.759181189075,0,0
1299456000000,206658484.210963,353345244.082157,4.80860493123585,715.805521602182,0,0
1299542400000,206653960.117534,353267548.220196,4.96000079348408,715.836862946937,0,0
1299628800000,206651602.36886,353188842.311676,5.11127504965166,715.853197425088,0,0
1299715200000,206651411.353571,353109150.289523,5.26241404914092,715.854520803118,0,0
1299801600000,206653387.149838,353028499.988187,5.41340603315606,715.840832414576,0,0
1299888000000,206657529.525334,352946922.925641,5.56424110000387,715.81213516061,0,0
1299974400000,206663837.937256,352864454.077841,5.71491123519767,715.76843550873,0,0
1300060800000,206672311.532406,352781131.468812,5.86541041934162,715.709743489818,0,0
1300147200000,206682949.147344,352696995.286894,6.01573481384381,715.63607269342,0,0
1300233600000,206695749.30859,352612086.150676,6.16588299570083,715.547440261271,0,0
1300320000000,206710710.232917,352526442.170235,6.31585616625879,715.443866879014,0,0
1300406400000,206727829.827715,352440094.700641,6.46565820614952,715.325376766045,0,0
1300492800000,206747105.69146,352353063.237895,6.61529542288864,715.191997663392,0,0
1300579200000,206768535.114293,352265350.62159,6.76477588690012,715.043760819546,0,0
1300665600000,206792115.078722,352176940.13464,6.91410839639817,714.880700974177,0,0
1300752000000,206817842.260455,352087795.725004,7.06330129228609,714.702856339702,0,0
1300838400000,206845713.029368,351997865.414526,7.21236143731278,714.510268580684,0,0
1300924800000,206875723.450603,351907086.710658,7.36129360086136,714.302982791099,0,0
1301011200000,206907869.285802,351815392.314044,7.51010030564953,714.081047469508,0,0
1301097600000,206942145.994457,351722714.790594,7.65878202607964,713.844514492222,0,0
1301184000000,206978548.73537,351628989.671587,7.80733756316924,713.593439084528,0,0
1301270400000,207017072.368224,351534157.10973,7.95576444793262,713.327879790072,0,0
1301356800000,207057711.455248,351438162.530139,8.10405928901364,713.047898438455,0,0
1301443200000,207100460.262971,351340956.737545,8.25221803778945,712.753560111147,0,0
1301529600000,207145312.764055,351242495.824743,8.40023617932861,712.444933105752,0,0
1301616000000,207192262.639223,351142741.083592,8.54810887252839,712.122088898697,0,0
1301702400000,207241303.279245,351041659.000247,8.69583106469176,711.78510210639,0,0
1301788800000,207292427.787018,350939221.334654,8.84339760097755,711.434050444887,0,0
1301875200000,207345628.979704,350835405.239535,8.99080334160141,711.069014688115,0,0
1301961600000,207400899.390955,350730193.360808,9.13804329202808,710.69007862468,0,0
1302048000000,207458231.2732,350623573.872154,9.28511274559336,710.297329013313,0,0
1302134400000,207517616.600009,350515540.42066,9.43200743547742,709.890855536968,0,0
1302220800000,207579047.068526,350406091.984089,9.57872369426773,709.470750755638,0,0
1302307200000,207642514.101977,350295232.648083,9.725258623864,709.037110057912,0,0
1302393600000,207708008.852237,350182971.29068,9.87161028417666,708.590031611315,0,0
1302480000000,207775522.202482,350069321.104975,10.0177779126751,708.129616311483,0,0
1302566400000,207845044.769889,349954298.802372,10.1637621839195,707.655967730214,0,0
1302652800000,207916566.90842,349837923.239968,10.3095655036124,707.169192062428,0,0
1302739200000,207990078.711662,349720213.157907,10.45519230125,706.669398072115,0,0
1302825600000,208065570.015728,349601183.784875,10.6006492409275,706.156697037273,0,0
1302912000000,208143030.40223,349480842.372673,10.7459452272792,705.631202693933,0,0
1302998400000,208222449.201304,349359183.271026,10.8910910777569,705.093031179287,0,0
1303084800000,208303815.494696,349236183.747868,11.0360988021832,704.542300973986,0,0
1303171200000,208387118.118906,349111801.965635,11.1809805763725,703.979132843659,0,0
1303257600000,208472345.668388,348985977.983721,11.3257476471521,703.403649779687,0,0
1303344000000,208559486.498803,348858637.535184,11.4704094542381,702.81597693932,0,0
1303430400000,208648528.730317,348729697.314397,11.6149731569181,702.216241585144,0,0
1303516800000,208739460.250965,348599070.229893,11.7594435800604,701.604573023999,0,0
1303603200000,208832268.720039,348466669.531274,11.9038234578452,700.98110254535,0,0
1303689600000,208926941.571549,348332411.444012,12.0481138118865,700.345963359212,0,0
1303776000000,209023466.017701,348196216.501471,12.19231433356,699.699290533645,0,0
1303862400000,209121829.052436,348058010.004363,12.3364236995914,699.041220931884,0,0
1303948800000,209222017.455004,347917722.040699,12.4804398005982,698.371893149172,0,0
1304035200000,209324017.793568,347775287.393028,12.6243598932595,697.691447449309,0,0
1304121600000,209427816.428852,347630645.533148,12.768180700932,697.00002570101,0,0
1304208000000,209533399.517823,347483740.79518,12.9118984911206,696.297771314094,0,0
1304294400000,209640753.0174,347334522.733562,13.055509155988,695.584829175568,0,0
1304380800000,209749862.688194,347182946.611103,13.1990083165899,694.86134558564,0,0
1304467200000,209860714.098278,347028973.922597,13.3423914639339,694.127468193741,0,0
1304553600000,209973292.626981,346872572.84312,13.4856541414306,693.383345934562,0,0
1304640000000,210087583.468707,346713718.497371,13.6287921654531,692.629128964181,0,0
1304726400000,210203571.636774,346552392.971671,13.7718018755069,691.864968596328,0,0
1304812800000,210321241.967274,346388585.019199,13.9146804041886,691.091017238813,0,0
1304899200000,210440579.122953,346222289.423047,14.0574259590756,690.307428330176,0,0
1304985600000,210561567.597101,346053505.96579,14.2000381109074,689.514356276605,0,0
1305072000000,210684191.717465,345882237.909305,14.3425180799366,688.711956389149,0,0
1305158400000,210808435.650167,345708489.840368,14.4848690001147,687.900384821289,0,0
1305244800000,210934283.403636,345532264.740555,14.6270961169888,687.079798506885,0,0
1305331200000,211061718.832545,345353560.264656,14.7692068458174,686.250355098551,0,0
1305417600000,211190725.641764,345172364.505944,14.9112105991605,685.412212906498,0,0
1305504000000,211321287.390304,344988651.934593,15.0531183141513,684.565530837883,0,0
1305590400000,211453387.495281,344802380.508227,15.1949416854775,683.710468336652,0,0
1305676800000,211587009.235871,344613490.885011,15.3366922216632,682.847185324006,0,0
1305763200000,211722135.757262,344421908.099096,15.478380328998,681.975842139457,0,0
1305849600000,211858750.074617,344227545.229901,15.6200146274815,681.096599482502,0,0
1305936000000,211996835.077025,344030307.98951,15.7616016104838,680.209618354956,0,0
1306022400000,212136373.531454,343830099.083397,15.9031456334606,679.315060003982,0,0
1306108800000,212277348.086696,343626821.589702,16.0446491278269,678.413085865849,0,0
1306195200000,212419741.277302,343420381.129387,16.1861129130584,677.503857510415,0,0
